userId,jobId,Clicks
141,3185,84
141,3256,84
141,3354,16
141,3513,53
141,3623,6
141,3753,12
141,3755,35
141,3793,20
141,3916,51
141,4022,14
141,4033,65
141,4034,41
141,4310,15
141,4638,27
142,1,85
142,150,33
142,260,100
142,296,8
142,344,69
142,356,55
142,593,33
142,904,49
142,909,96
142,919,12
142,1097,51
142,1136,75
142,1196,47
142,1219,89
142,1270,19
142,1327,11
142,1379,92
142,1387,97
142,1499,48
142,1984,13
142,2011,32
142,2012,19
142,2028,57
142,2133,54
142,2262,36
142,2378,50
142,2522,25
142,2699,1
142,2791,47
142,2846,52
142,2971,97
142,3107,54
142,3114,83
142,3147,38
142,3250,99
142,3362,82
142,3363,49
142,3421,27
142,3471,85
142,3524,14
142,3534,73
142,3543,6
142,4238,23
142,4291,27
142,4465,100
142,4564,1
142,4673,34
142,4677,72
142,4679,86
142,4686,52
142,4709,47
142,4714,50
142,4720,34
142,4744,40
142,4784,32
142,4787,4
142,4803,12
142,4814,50
142,4830,84
142,4834,64
142,4835,60
143,47,58
143,101,17
143,160,75
143,173,18
143,225,14
143,296,96
143,318,45
143,353,89
143,356,51
143,370,52
143,432,2
143,480,5
143,522,16
143,527,11
143,593,8
143,778,17
143,832,54
143,920,23
143,1084,73
143,1089,4
143,1188,24
143,1206,98
143,1245,26
143,1247,87
143,1252,36
143,1258,60
143,1288,50
143,1304,33
143,1358,7
143,1380,4
143,1449,32
143,1653,3
143,1673,52
143,1729,18
143,1884,29
143,2011,56
143,2054,14
143,2329,72
143,2333,97
143,2502,59
143,2599,69
143,2858,39
143,2908,92
143,2959,77
143,3019,97
143,3949,4
143,4011,59
143,4034,89
143,4235,62
143,4262,97
143,4308,37
143,4848,23
143,4855,94
143,4886,89
143,4973,12
143,4979,9
143,5225,28
143,5391,91
143,5445,71
143,5669,30
143,6711,42
143,6874,2
143,6953,51
143,7147,89
143,7438,28
143,8645,46
143,8784,23
143,8873,71
143,8970,0
143,30810,5
143,32587,85
143,33166,27
143,33794,42
143,34437,45
143,39414,16
143,44191,73
143,45499,100
144,10,30
144,21,40
144,32,98
144,39,82
144,47,84
144,150,60
144,153,81
144,165,0
144,185,82
144,225,0
144,253,84
144,266,65
144,282,67
144,288,91
144,292,76
144,296,0
144,315,28
144,316,63
144,329,78
144,337,92
144,344,52
144,349,22
144,356,74
144,364,12
144,377,81
144,380,42
144,410,68
144,420,5
144,432,21
144,434,93
144,454,29
144,457,61
144,480,6
144,500,62
144,527,85
144,553,62
144,588,18
144,589,48
144,590,47
144,592,53
144,593,74
145,10,49
145,19,85
145,32,13
145,47,45
145,110,23
145,150,62
145,153,54
145,161,29
145,165,90
145,185,39
145,208,37
145,225,92
145,231,1
145,253,42
145,292,95
145,296,96
145,300,80
145,316,97
145,317,35
145,329,84
145,344,32
145,356,86
145,364,35
145,367,19
145,377,81
145,380,53
145,410,14
145,434,25
145,480,47
145,500,85
145,587,69
145,588,73
145,589,15
145,592,44
145,593,95
145,595,18
145,597,69
145,780,73
146,1,88
146,150,93
146,153,77
146,165,52
146,260,87
146,318,32
146,344,78
146,356,39
146,364,48
146,377,2
146,380,76
146,435,5
146,457,64
146,480,68
146,494,14
146,520,55
146,524,91
146,543,92
146,588,77
146,592,55
146,593,23
146,733,84
146,736,100
146,780,1
146,1097,10
146,1196,1
146,1198,96
146,1210,55
146,1270,1
146,1302,40
146,1569,82
146,1580,17
146,1721,58
146,1831,78
146,2006,69
146,2028,44
146,2302,8
146,2478,26
146,2628,55
146,2683,32
146,2716,49
146,2762,98
146,2804,51
146,2881,82
146,2959,42
146,3105,34
146,3247,72
146,3421,16
146,4226,17
146,4306,38
146,4886,54
146,4963,57
146,5378,56
146,6377,35
146,6711,51
146,6874,35
146,7438,88
146,8360,81
146,8961,25
146,33493,76
146,33794,36
146,44191,45
146,48516,59
146,49272,52
146,51662,53
146,56367,43
146,58559,82
146,59315,92
146,59945,24
146,60069,54
146,66915,10
146,71102,40
146,71460,37
147,50,65
147,111,6
147,207,93
147,296,5
147,381,87
147,527,98
147,608,96
147,778,18
147,934,73
147,1199,59
147,1258,84
147,1556,15
147,1588,81
147,1665,76
147,2116,40
147,2123,83
147,2324,26
147,2542,56
147,2565,13
147,2686,13
147,2692,48
147,2858,67
147,3034,45
147,3155,31
147,3159,58
147,3396,43
147,3825,26
147,3949,96
147,4011,7
147,4306,60
147,6016,40
147,7323,72
147,8873,35
147,35836,64
147,40819,40
147,46578,94
147,56367,30
147,58559,53
148,29,81
148,32,82
148,40,83
148,52,73
148,58,60
148,145,88
148,172,35
148,185,22
148,232,27
148,329,17
148,364,68
148,480,44
148,492,53
148,585,90
148,588,37
148,589,24
148,590,36
148,596,86
148,648,51
148,780,22
148,903,12
148,904,39
148,913,51
148,919,55
148,924,67
148,934,79
148,950,12
148,1022,91
148,1028,27
148,1037,40
148,1097,23
148,1136,5
148,1172,45
148,1175,76
148,1208,70
148,1234,23
148,1247,7
148,1249,97
148,1252,85
148,1258,71
148,1261,73
148,1269,63
148,1278,89
148,1284,15
148,1288,65
148,1304,71
148,1391,25
148,1394,71
148,1449,49
148,1517,7
148,1544,9
148,1580,58
148,1584,96
148,1610,24
148,1617,8
148,1625,62
148,1653,43
148,1676,92
148,1690,78
148,1711,72
148,1732,34
148,1779,36
148,1909,3
148,1921,48
148,1923,31
148,2046,66
148,2053,87
148,2080,83
148,2085,74
148,2087,9
148,2116,62
148,2174,89
148,2184,61
148,2324,29
148,2571,84
148,2599,32
148,2628,67
148,2706,74
148,2797,93
148,2858,4
148,2986,0
148,2997,84
148,3175,7
148,3176,26
148,3256,47
148,3262,0
148,3362,26
148,3386,55
148,3462,54
148,3476,76
148,3481,93
148,3504,82
148,3671,91
148,3730,23
148,3897,33
148,3911,5
148,3977,31
148,3996,73
148,4105,35
148,4226,1
148,4306,96
148,4734,52
148,4835,98
148,4848,29
148,4878,95
148,4886,78
148,4896,79
148,4993,53
148,5013,84
148,5060,64
148,5291,26
148,5444,83
148,5670,25
148,5791,63
148,5816,65
148,5878,17
148,5900,71
148,5902,98
148,5944,50
148,5945,86
148,5952,47
148,5956,71
148,5995,69
148,6170,11
148,6195,9
148,6269,22
148,6303,85
148,6333,95
148,6365,63
148,6440,26
148,6502,20
148,6561,48
149,1,84
149,39,38
149,47,33
149,50,66
149,104,45
149,231,95
149,253,94
149,260,31
149,293,76
149,296,89
149,318,2
149,337,56
149,356,86
149,480,100
149,541,18
149,586,10
149,593,27
149,610,37
149,780,67
149,908,21
149,1089,1
149,1090,6
149,1103,94
149,1193,33
149,1197,11
149,1222,49
149,1230,36
149,1259,49
149,1265,46
149,1270,8
149,1274,43
149,1347,93
149,1393,48
149,1517,51
149,1527,2
149,1676,61
149,1682,59
149,1704,40
149,1732,87
149,1968,40
149,1982,97
149,1994,39
149,2011,65
149,2161,30
149,2288,5
149,2291,49
149,2329,67
149,2360,21
149,2485,54
149,2541,18
149,2571,23
149,2572,19
149,2700,55
149,2706,27
149,2761,61
149,2791,62
149,2858,31
149,2918,29
149,2959,85
149,2978,80
149,2997,7
149,3000,91
149,3039,54
149,3147,43
149,3176,80
149,3409,45
149,3535,11
149,3556,94
149,3617,84
149,3882,79
149,3949,75
149,3969,61
149,3979,43
149,4002,89
149,4011,39
149,4014,17
149,4016,68
149,4226,86
149,4246,74
149,4262,99
149,4299,72
149,4308,80
149,4624,79
149,4641,13
149,4755,53
149,4816,37
149,4878,78
149,4886,88
149,4896,32
149,4973,34
149,4974,6
149,5481,4
149,5618,51
149,5679,55
149,5903,61
149,5971,81
149,5989,28
149,6593,27
149,6711,70
149,6942,14
149,7153,75
149,7316,92
149,7361,42
149,7380,25
149,7438,7
149,7451,98
149,8528,51
149,8529,78
149,8644,10
149,8784,13
149,8874,35
149,8917,13
149,26662,31
149,27773,97
149,30707,42
149,31658,47
149,32587,50
149,33679,78
149,34048,80
149,34162,63
149,34332,70
149,35836,77
149,36529,40
149,38061,74
149,40815,24
149,42418,75
149,44199,84
149,45720,98
149,45722,53
149,46578,57
149,46976,6
149,48385,100
149,48394,17
149,48516,53
149,48780,68
149,49286,92
149,50872,31
149,51662,92
149,52281,19
149,53519,56
149,54259,11
149,54503,26
149,54995,70
149,55247,7
149,56152,75
149,56367,47
149,56949,57
149,58559,67
149,59369,42
149,60684,93
149,60950,27
149,61071,45
149,63082,22
149,63992,83
149,64614,12
149,65193,38
149,65261,19
149,66097,8
149,68135,65
149,68157,71
149,68954,51
149,69757,91
149,70286,15
149,71535,3
149,71899,0
149,72998,9
149,74458,59
149,76093,32
149,76251,89
149,78499,83
149,79091,84
149,79132,93
149,79702,74
149,80463,66
149,80549,79
149,80969,63
149,81591,1
149,81834,79
149,81845,7
149,81847,64
149,84152,36
149,86347,46
149,86377,99
149,86882,0
149,88125,57
149,88810,10
149,89745,13
149,89864,65
149,89904,9
149,90061,50
149,90866,29
149,91500,80
149,91529,24
149,91542,16
149,92535,41
149,93510,9
149,94959,80
149,96588,49
149,96821,93
149,97913,99
149,98809,81
149,99114,80
149,100034,97
149,103249,45
149,103539,69
149,104069,38
149,104374,76
149,106100,95
149,106487,4
149,106920,50
149,108190,4
149,109374,24
149,109487,82
149,111921,58
149,112138,23
149,112515,100
149,112552,6
149,112852,17
149,114180,52
149,114935,47
149,115617,80
149,115713,31
149,116797,11
149,116823,57
149,117176,48
149,117444,74
149,117533,33
149,121231,7
149,122882,67
149,127152,98
149,134853,87
150,1,16
150,2,86
150,5,17
150,10,26
150,19,83
150,21,45
150,23,74
150,25,40
150,31,60
150,39,27
150,44,76
150,45,20
150,50,99
150,60,99
150,69,94
150,70,82
150,71,32
150,95,21
150,104,94
150,110,37
150,112,77
150,145,8
150,153,74
150,165,6
150,170,58
150,172,69
150,174,70
150,180,51
150,185,71
150,196,3
150,208,6
150,216,46
150,227,82
150,231,49
150,256,5
150,260,26
150,288,0
150,292,46
150,296,43
150,316,96
150,318,68
150,327,83
150,333,99
150,339,2
150,342,16
150,344,89
150,349,99
150,356,49
150,364,57
150,367,29
150,376,98
150,377,28
150,380,37
150,432,66
150,435,59
150,442,7
150,457,66
150,480,67
150,500,6
150,508,27
150,520,93
150,539,14
150,541,74
150,544,96
150,548,71
150,586,39
150,588,70
150,589,55
150,590,10
150,592,39
150,648,90
150,733,73
150,736,28
150,780,44
150,784,58
150,785,1
150,786,36
150,788,22
150,799,23
150,805,29
150,809,55
150,829,49
150,832,41
150,836,90
150,852,97
150,858,67
150,999,37
150,1005,36
150,1020,50
150,1027,74
150,1036,48
150,1047,1
150,1061,100
150,1064,78
150,1073,22
150,1097,80
150,1126,0
150,1196,54
150,1198,73
150,1210,69
150,1240,73
150,1246,16
150,1259,91
150,1265,42
150,1270,18
150,1291,35
150,1302,54
150,1370,15
150,1371,3
150,1373,73
150,1374,42
150,1375,81
150,1376,17
150,1377,6
150,1391,22
150,1393,93
150,1396,63
150,1405,67
150,1407,86
150,1409,76
150,1429,13
150,1485,68
150,1500,72
150,1515,83
150,1517,49
150,1518,88
150,1527,39
150,1544,56
150,1552,14
150,1573,97
150,1580,34
150,1584,84
150,1588,73
150,1590,57
150,1597,24
150,1608,92
150,1610,62
150,1616,98
150,1617,28
150,1620,14
150,1625,5
150,1641,20
150,1644,36
150,1645,40
150,1653,49
150,1668,42
150,1673,79
150,1676,18
150,1682,99
150,1704,44
150,1721,45
150,1722,94
150,1732,19
150,1746,8
150,1748,82
150,1752,51
150,1777,41
150,1784,57
150,1792,63
150,1831,80
150,1833,5
150,1876,34
150,1892,13
150,1894,48
150,1895,80
150,1909,69
150,1917,91
150,1918,52
150,1923,61
150,1954,61
150,1961,8
150,1967,59
150,2000,88
150,2001,76
150,2002,40
150,2004,36
150,2005,59
150,2011,23
150,2012,98
150,2028,67
150,2042,88
150,2054,52
150,2058,19
150,2082,75
150,2114,41
150,2115,52
150,2194,40
150,2253,84
150,2273,23
150,2294,94
150,2321,21
150,2334,8
150,2335,100
150,2338,14
150,2353,59
150,2355,91
150,2376,20
150,2396,13
150,2420,21
150,2421,33
150,2422,70
150,2424,58
150,2485,79
150,2490,19
150,2496,3
150,2502,70
150,2505,37
150,2541,23
150,2567,28
150,2571,17
150,2572,93
150,2580,58
150,2605,71
150,2617,60
150,2628,55
150,2640,31
150,2683,91
150,2694,98
150,2701,63
150,2706,0
150,2707,73
150,2716,75
150,2722,56
150,2762,63
150,2763,11
150,2770,61
150,2797,41
150,2858,0
150,2881,84
150,2916,64
150,2918,4
150,2947,51
150,2948,80
150,2949,24
150,2953,28
150,2959,9
150,2987,11
150,2989,24
150,2990,21
150,2991,63
150,2993,19
150,2997,37
150,3005,66
150,3039,76
150,3052,13
150,3082,37
150,3146,45
150,3147,99
150,3173,53
150,3208,92
150,3253,24
150,3254,97
150,3256,45
150,3261,80
150,3301,75
150,3316,28
150,3408,79
150,3452,66
150,3466,88
150,3477,64
150,3509,94
150,3510,58
150,3534,99
150,3536,65
150,3578,63
150,3617,40
150,3623,8
150,3635,12
150,3638,26
150,3639,50
150,3698,13
150,3753,27
150,3793,64
150,3798,17
150,3821,3
150,3861,49
150,3863,73
150,3897,62
150,3948,35
150,3955,53
150,3959,80
150,3975,58
150,3977,36
150,3984,23
150,3994,39
150,3998,88
150,4018,30
150,4020,37
150,4023,62
150,4025,77
150,4027,6
150,4040,67
150,4149,4
150,4153,76
150,4214,81
150,4223,30
150,4225,97
150,4226,27
150,4228,55
150,4229,86
150,4238,28
150,4265,28
150,4321,47
150,4343,41
150,4344,59
150,4351,3
150,4369,57
150,4448,85
150,4489,3
150,4545,13
150,4571,93
150,4616,85
150,4638,78
150,4701,6
150,4718,20
150,4727,46
150,4734,1
150,4757,34
150,4814,81
150,4816,6
150,4866,80
150,4878,6
150,4896,48
150,4901,72
150,4951,15
150,4963,53
150,4980,12
150,4993,44
150,5010,18
150,5025,20
150,5081,67
150,5093,78
150,5171,71
150,5219,33
150,5282,8
150,5283,80
150,5312,78
150,5349,99
150,5377,20
150,5378,65
150,5400,6
150,5418,60
150,5445,3
150,5449,81
150,5459,40
150,5502,25
150,5574,26
150,5816,69
150,5872,35
150,5952,83
150,5956,54
150,6059,95
150,6188,3
150,6250,43
150,6264,2
150,6265,48
150,6287,84
150,6294,26
150,6322,31
150,6323,23
150,6333,53
150,6365,1
150,6373,22
150,6378,62
150,6383,20
150,6502,92
150,6537,40
150,6539,62
150,6541,5
150,6708,2
150,6711,34
150,6764,74
150,6893,72
150,6936,93
150,6944,69
150,7101,10
150,7153,21
150,7173,29
150,7254,69
150,7293,64
150,7325,31
150,7346,46
150,7360,81
150,7381,93
150,7439,55
150,7569,80
150,7570,18
150,7573,26
150,8010,61
150,8368,37
150,8376,25
150,8493,54
150,8528,27
150,8614,80
150,8622,56
150,8665,68
150,8874,47
150,8957,40
150,8968,72
150,8972,28
150,27338,39
150,27808,86
150,27821,78
150,33493,40
150,34048,23
150,34319,66
150,44199,6
150,47610,83
150,48516,73
150,49530,90
150,54286,39
150,74458,92
150,79132,46
151,2,63
151,10,92
151,19,57
151,21,95
151,32,38
151,34,17
151,39,82
151,47,47
151,50,24
151,95,11
151,110,47
151,150,30
151,153,33
151,160,25
151,161,7
151,165,82
151,173,14
151,185,87
151,208,95
151,225,85
151,231,13
151,253,69
151,266,25
151,288,63
151,292,37
151,296,48
151,300,21
151,315,18
151,316,30
151,317,46
151,329,33
151,339,50
151,344,98
151,349,21
151,350,62
151,356,35
151,357,2
151,364,32
151,367,15
151,377,22
151,380,26
151,410,61
151,420,48
151,432,90
151,434,43
151,435,86
151,440,44
151,442,88
151,454,29
151,457,12
151,474,20
151,480,56
151,500,90
151,509,17
151,527,92
151,539,65
151,553,67
151,587,11
151,588,20
151,589,34
151,590,59
151,592,46
151,595,53
151,597,4
152,1,20
152,6,63
152,10,3
152,21,97
152,25,5
152,32,29
152,47,65
152,50,43
152,95,47
152,110,78
152,111,5
152,135,26
152,150,57
152,161,33
152,185,88
152,208,90
152,231,44
152,253,93
152,260,35
152,288,24
152,293,84
152,296,60
152,316,97
152,318,13
152,349,63
152,356,3
152,357,74
152,367,43
152,377,78
152,380,20
152,434,28
152,454,0
152,457,42
152,480,66
152,500,35
152,541,96
152,586,16
152,587,20
152,590,95
152,593,58
152,597,13
152,608,62
152,733,65
152,736,29
152,750,85
152,778,99
152,780,93
152,924,91
152,1019,6
152,1036,59
152,1089,21
152,1090,51
152,1097,28
152,1136,73
152,1175,57
152,1193,64
152,1196,24
152,1198,13
152,1200,54
152,1206,69
152,1210,77
152,1214,5
152,1222,47
152,1240,54
152,1263,81
152,1265,57
152,1270,20
152,1272,17
152,1296,80
152,1476,11
152,1500,74
152,1517,38
152,1527,15
152,1580,30
152,1590,71
152,1635,33
152,1653,48
152,1680,57
152,1682,8
152,1704,17
152,1721,10
152,1732,22
152,1923,11
152,1961,49
152,2028,63
152,2324,33
152,2396,80
152,2431,85
152,2571,0
152,2628,100
152,2683,0
152,2706,93
152,2762,14
152,2858,38
152,2944,99
152,2959,50
152,2997,13
152,3148,24
152,3257,44
152,3354,50
152,3481,72
152,3578,31
152,3826,96
152,3897,9
152,3910,10
152,3967,49
152,3996,30
152,4002,71
152,4011,94
152,4027,5
152,4223,57
152,4226,11
152,4239,65
152,4306,84
152,4720,13
152,4848,61
152,4878,90
152,4886,3
152,4896,81
152,4963,92
152,4973,75
152,4993,0
152,4995,16
152,5010,88
152,5013,15
152,5060,24
152,5349,99
152,5418,61
152,5445,16
152,5816,75
152,5903,74
152,5952,2
152,5989,26
152,6300,96
152,6333,49
152,6365,30
152,6539,45
152,6711,98
152,6934,90
152,6942,87
152,6953,57
152,7022,74
152,7147,3
152,7153,56
152,7254,66
152,7323,89
152,7361,47
152,7502,71
152,8117,0
152,8368,22
152,8533,71
152,8636,85
152,8665,84
152,8798,41
152,8961,48
152,26614,69
152,27611,59
152,30707,13
152,30749,62
152,31410,83
152,32587,64
152,33166,10
152,33493,0
152,33794,32
152,34405,44
152,34542,40
152,36517,58
152,36529,67
152,38061,67
152,40815,14
152,40819,71
152,41566,51
152,41997,5
152,44191,49
152,44195,65
152,44555,16
152,45950,65
152,46578,32
152,46723,38
152,47491,35
152,48774,9
152,49272,50
152,49530,9
152,50068,84
152,50872,25
152,54001,49
152,54286,55
152,54997,16
152,55820,62
152,56174,24
152,56367,20
152,56782,59
152,57669,98
152,58559,75
152,59315,74
152,59369,54
152,59784,61
152,60069,48
152,63082,70
152,67255,12
152,68157,57
152,68237,13
152,68954,47
152,69481,77
152,69844,76
152,70286,86
152,72998,94
152,73321,96
152,74458,19
152,76093,31
152,78499,12
152,79132,51
152,80463,85
152,81834,65
152,81845,95
152,85414,37
152,85736,80
152,88125,19
153,1,85
153,32,14
153,34,41
153,110,89
153,147,0
153,170,58
153,224,64
153,296,1
153,306,34
153,307,75
153,489,61
153,546,63
153,760,36
153,912,14
153,920,14
153,932,63
153,1097,77
153,1136,10
153,1206,97
153,1210,71
153,1255,73
153,1259,47
153,1277,51
153,1498,70
153,1617,46
153,1682,36
153,1777,65
153,2116,56
153,2336,20
153,2396,57
153,2562,3
153,2571,67
153,2692,89
153,2762,92
153,2858,57
153,2959,20
153,2995,61
153,2997,88
153,3269,72
153,3799,41
153,3825,61
153,3897,73
153,4270,71
153,4367,42
153,4886,66
153,4973,41
153,5099,78
153,5605,86
153,5841,73
153,5952,21
153,6093,60
154,1,23
154,3,92
154,5,89
154,7,3
154,18,70
154,52,91
154,62,81
154,85,68
154,92,67
154,107,18
154,608,90
154,637,96
154,648,28
154,661,10
154,671,99
154,673,46
154,708,8
154,711,64
154,762,31
154,780,0
154,783,45
154,806,12
154,1060,37
154,1391,76
154,1393,95
154,1405,51
155,32,87
155,110,72
155,198,18
155,260,89
155,480,86
155,527,59
155,541,24
155,589,96
155,593,78
155,750,6
155,780,43
155,908,35
155,912,94
155,924,90
155,965,4
155,1097,38
155,1127,16
155,1129,74
155,1148,68
155,1175,4
155,1193,11
155,1196,9
155,1197,64
155,1198,62
155,1199,37
155,1200,48
155,1206,78
155,1210,75
155,1214,46
155,1240,20
155,1396,2
155,1527,89
155,1573,86
155,1580,51
155,1704,19
155,1957,58
155,1965,87
155,2011,81
155,2012,79
155,2028,33
155,2288,74
155,2401,3
155,2455,19
155,2528,30
155,2529,78
155,2571,23
155,2628,91
155,2699,82
155,2739,24
155,2791,85
155,2916,98
156,36,23
156,372,32
156,485,13
156,508,27
156,585,1
156,785,36
156,802,86
156,1042,89
156,1271,55
156,1285,70
156,1572,91
156,1673,49
156,1722,90
156,1747,92
156,1884,56
156,2395,40
156,2770,61
156,2797,32
156,2858,91
156,3101,24
156,3255,46
156,3556,35
156,3717,19
156,3948,63
156,4239,70
156,4262,23
156,4776,92
156,4816,60
156,4975,57
156,5103,72
156,5577,13
156,8533,33
156,8910,39
156,48516,75
156,55280,53
156,55765,25
156,56367,97
156,60756,55
156,66665,81
156,69122,61
156,69481,16
156,70286,40
156,72226,74
156,74458,87
156,77561,36
157,1,52
157,2,49
157,10,77
157,12,80
157,32,42
157,34,2
157,47,28
157,50,2
157,160,97
157,165,77
157,208,79
157,235,5
157,260,90
157,267,37
157,293,29
157,296,57
157,316,49
157,344,27
157,367,58
157,370,89
157,377,45
157,466,22
157,480,94
157,485,27
157,527,96
157,541,92
157,551,9
157,586,78
157,589,89
157,648,13
157,733,79
157,736,51
157,741,42
157,778,34
157,780,8
157,924,55
157,1036,17
157,1097,87
157,1127,30
157,1196,88
157,1198,21
157,1200,24
157,1206,15
157,1208,81
157,1210,88
157,1214,36
157,1222,74
157,1240,25
157,1258,91
157,1261,41
157,1265,74
157,1270,75
157,1274,65
157,1291,25
157,1320,36
157,1387,56
157,1391,47
157,1517,69
157,1527,7
157,1544,72
157,1573,91
157,1580,49
157,1590,45
157,1653,80
157,1676,37
157,1682,42
157,1690,40
157,1721,89
157,1732,15
157,1923,90
157,1961,40
157,1991,44
157,2003,72
157,2012,95
157,2025,27
157,2028,75
157,2054,8
157,2115,34
157,2162,68
157,2167,91
157,2288,5
157,2291,78
157,2355,97
157,2363,33
157,2382,94
157,2383,92
157,2421,65
157,2455,45
157,2470,82
157,2502,13
157,2571,57
157,2628,93
157,2683,27
157,2692,21
157,2706,37
157,2710,37
157,2716,14
157,2762,50
157,2810,77
157,2858,91
157,2890,5
157,2959,44
157,2985,72
157,3000,95
157,3020,88
157,3113,56
157,3271,5
157,3441,8
157,3527,18
157,3535,48
157,3623,83
157,3793,30
157,3917,70
157,3977,11
157,4011,26
157,4022,80
157,4036,27
157,4084,46
157,4226,19
157,4306,82
157,4310,87
157,4367,76
157,4370,54
157,4454,11
157,4545,66
157,4718,14
157,4878,15
157,4886,65
157,4902,26
157,4963,14
157,4973,17
157,4993,99
157,5010,76
157,5146,34
157,5254,91
157,5349,90
157,5378,73
157,5418,87
157,5445,76
157,5618,43
157,5679,63
157,5690,62
157,5903,74
157,5952,80
157,6016,86
157,6218,0
157,6283,64
157,6333,44
157,6365,24
157,6373,54
157,6377,85
157,6378,54
157,6502,61
157,6537,78
157,6539,16
157,6863,81
157,6874,25
157,6934,45
157,7022,47
157,7090,11
157,7153,27
157,7254,39
157,7360,93
157,7361,7
157,7438,37
157,7454,54
157,7981,64
157,8012,47
157,8117,96
157,8157,42
157,8360,51
157,8361,70
157,8370,84
157,8636,36
157,8644,33
157,8665,21
157,8861,46
157,8874,40
157,8914,66
157,8950,94
157,8961,20
157,8984,81
157,8985,72
157,26547,78
157,27317,70
157,27773,48
157,27801,70
157,27831,3
157,30745,22
157,30793,12
157,31364,87
157,31658,34
157,31878,58
157,32078,29
157,32587,96
157,32840,34
157,33004,91
157,33493,90
157,33794,10
157,34048,68
157,34150,49
157,34405,99
157,35836,97
157,36529,10
157,37731,52
157,42632,9
157,44665,62
157,45499,67
157,45722,75
157,46723,32
157,47491,36
157,47937,42
157,48082,43
157,48385,79
157,48394,44
157,48516,69
157,48780,34
157,49272,70
157,51255,84
157,51662,77
157,52328,81
157,52885,46
157,52952,77
157,53318,51
157,53464,76
157,53468,38
157,53519,95
157,53996,17
157,54286,17
157,54503,54
157,55684,92
157,55721,57
157,55765,89
157,55820,58
157,56174,43
157,56367,86
157,57274,70
157,57504,62
157,57669,65
157,58295,65
157,58376,24
157,58559,38
157,59315,9
157,59369,54
157,59814,43
157,60069,46
157,60074,50
157,60684,96
157,61160,65
157,61240,96
157,62394,55
157,64614,3
157,65514,95
157,65642,76
157,66097,11
157,66130,15
157,67255,68
157,68157,15
157,68237,35
157,68358,95
157,68954,52
157,69122,4
157,69481,78
157,70286,72
157,71106,35
157,71135,82
157,71304,89
157,71535,40
157,72171,45
157,72378,52
157,72998,73
157,73808,65
157,74458,87
157,74789,57
157,76091,26
157,76251,46
157,77561,90
157,79132,42
157,79553,44
157,79702,61
157,80350,45
157,80463,25
157,80489,87
157,81417,54
157,81834,38
157,82242,60
157,82667,41
157,83349,53
157,84952,60
157,85179,69
157,85342,39
157,85414,21
157,85510,71
157,86190,59
157,86320,40
157,86345,37
157,86377,49
157,86892,55
157,87232,48
157,88125,89
157,88129,100
157,88140,11
157,88163,18
157,88744,41
157,89745,28
157,89774,34
157,89864,90
157,89904,0
157,90469,82
157,91529,56
157,92259,41
157,92535,36
157,93838,23
157,93840,70
157,93855,27
157,94780,70
157,94864,73
157,95510,33
157,96079,47
157,96610,8
157,97306,94
157,97752,76
157,97921,73
157,98607,87
157,102125,40
157,102445,67
158,319,6
158,327,81
158,481,94
158,1388,41
158,1957,28
158,1967,71
158,2004,60
158,2376,12
158,2412,3
158,2533,97
158,2643,63
158,3264,26
158,3386,49
158,3984,20
158,30810,45
158,54286,52
158,58559,12
158,60069,8
158,60293,84
158,61323,85
158,62956,26
159,10,65
159,25,33
159,34,55
159,47,24
159,50,84
159,62,38
159,72,80
159,76,50
159,110,4
159,111,7
159,150,82
159,165,16
159,180,44
159,231,67
159,253,54
159,260,81
159,265,57
159,296,93
159,318,70
159,329,68
159,344,41
159,349,2
159,356,20
159,364,49
159,367,45
159,377,64
159,380,41
159,434,90
159,457,8
159,480,35
159,491,24
159,497,57
159,500,15
159,527,67
159,539,6
159,541,91
159,587,97
159,589,95
159,592,66
159,593,82
159,597,94
159,608,79
159,733,44
159,745,90
159,780,83
159,799,12
159,800,91
159,858,12
159,903,56
159,904,7
159,908,82
159,912,72
159,913,52
159,923,9
159,933,18
159,1080,16
159,1097,99
159,1136,50
159,1148,33
159,1196,16
159,1197,8
159,1198,96
159,1204,41
159,1207,38
159,1208,23
159,1210,22
159,1213,85
159,1217,27
159,1221,60
159,1228,31
159,1233,58
159,1240,11
159,1252,20
159,1254,23
159,1262,23
159,1267,53
159,1270,54
159,1580,63
159,1586,76
159,1721,22
159,1907,82
159,1911,27
159,1952,32
159,1955,62
159,1965,30
159,1974,70
159,2000,86
159,2019,71
159,2028,70
159,2302,96
159,2329,69
159,2527,84
159,2571,9
159,2688,41
159,2762,2
159,2858,61
159,2959,32
159,3000,31
159,3019,87
159,3022,72
159,3037,98
159,3070,3
159,3089,80
159,3098,36
159,3104,96
159,3498,87
159,3551,11
159,3698,39
159,3703,62
159,3763,99
159,3836,51
159,4226,89
159,4235,76
159,4308,12
159,4327,45
159,4848,91
159,4878,87
159,4973,26
159,4993,6
159,5015,9
159,5060,8
159,5299,93
159,5952,97
159,5971,27
159,6016,23
159,6350,54
159,6711,43
159,6786,53
159,6807,83
159,6874,13
159,6942,32
159,7143,73
159,7153,42
159,7445,39
159,8645,6
159,8873,7
159,8966,98
159,26294,61
159,26662,98
159,27831,39
159,27838,17
159,30810,81
159,31878,35
159,36529,60
159,46578,90
159,48394,98
159,48516,48
159,51255,23
160,34,52
160,36,80
160,111,7
160,280,43
160,318,13
160,339,94
160,350,82
160,356,80
